[0/1000][146/167] Loss_D: 0.5881 Loss_G: 27.6251 D(x): 0.8583 D(G(z)): 0.0000 / 0.0000
[0/1000][147/167] Loss_D: 0.5977 Loss_G: 27.6237 D(x): 0.8768 D(G(z)): 0.0000 / 0.0000
[0/1000][148/167] Loss_D: 0.5271 Loss_G: 27.6214 D(x): 0.9219 D(G(z)): 0.0000 / 0.0000
[0/1000][149/167] Loss_D: 0.5314 Loss_G: 27.6182 D(x): 0.9252 D(G(z)): 0.0000 / 0.0000
[0/1000][150/167] Loss_D: 0.4998 Loss_G: 27.6130 D(x): 0.8912 D(G(z)): 0.0000 / 0.0000
[0/1000][151/167] Loss_D: 0.5315 Loss_G: 27.6026 D(x): 0.8445 D(G(z)): 0.0000 / 0.0000
[0/1000][152/167] Loss_D: 0.5328 Loss_G: 27.5790 D(x): 0.8874 D(G(z)): 0.0000 / 0.0000
[0/1000][153/167] Loss_D: 0.4889 Loss_G: 27.5278 D(x): 0.9150 D(G(z)): 0.0000 / 0.0000
[0/1000][154/167] Loss_D: 0.5137 Loss_G: 27.4033 D(x): 0.9736 D(G(z)): 0.0000 / 0.0000
[0/1000][155/167] Loss_D: 0.4647 Loss_G: 26.7265 D(x): 0.9232 D(G(z)): 0.0000 / 0.0000
[0/1000][156/167] Loss_D: 0.4325 Loss_G: 22.1255 D(x): 0.9090 D(G(z)): 0.0000 / 0.0000
[0/1000][157/167] Loss_D: 0.4242 Loss_G: 12.8944 D(x): 0.8822 D(G(z)): 0.0000 / 0.0000
[0/1000][158/167] Loss_D: 0.4952 Loss_G: 4.6574 D(x): 0.8924 D(G(z)): 0.0203 / 0.0098
[0/1000][159/167] Loss_D: 2.8603 Loss_G: 23.4056 D(x): 0.8318 D(G(z)): 0.8999 / 0.0000
[0/1000][160/167] Loss_D: 1.9575 Loss_G: 25.7813 D(x): 0.2819 D(G(z)): 0.0000 / 0.0000
[0/1000][161/167] Loss_D: 1.1065 Loss_G: 23.7763 D(x): 0.6527 D(G(z)): 0.0000 / 0.0000
[0/1000][162/167] Loss_D: 0.6741 Loss_G: 19.7232 D(x): 0.8650 D(G(z)): 0.0000 / 0.0000
[0/1000][163/167] Loss_D: 0.5619 Loss_G: 13.6108 D(x): 0.9244 D(G(z)): 0.0000 / 0.0000
[0/1000][164/167] Loss_D: 0.6701 Loss_G: 4.7914 D(x): 0.9543 D(G(z)): 0.0267 / 0.0089
[0/1000][165/167] Loss_D: 6.0738 Loss_G: 23.5733 D(x): 0.9643 D(G(z)): 0.9952 / 0.0000
[0/1000][166/167] Loss_D: 2.3473 Loss_G: 24.6468 D(x): 0.2632 D(G(z)): 0.0000 / 0.0000
[1/1000][0/167] Loss_D: 1.7293 Loss_G: 20.3816 D(x): 0.4827 D(G(z)): 0.0000 / 0.0000
[1/1000][1/167] Loss_D: 0.7089 Loss_G: 14.8876 D(x): 0.7914 D(G(z)): 0.0000 / 0.0000
[1/1000][2/167] Loss_D: 0.6742 Loss_G: 9.6531 D(x): 0.8983 D(G(z)): 0.0000 / 0.0001
[1/1000][3/167] Loss_D: 0.6662 Loss_G: 5.1128 D(x): 0.9443 D(G(z)): 0.0082 / 0.0063
[1/1000][4/167] Loss_D: 1.2652 Loss_G: 12.7218 D(x): 0.9094 D(G(z)): 0.4141 / 0.0000
[1/1000][5/167] Loss_D: 0.5729 Loss_G: 14.3487 D(x): 0.8961 D(G(z)): 0.0002 / 0.0000
[1/1000][6/167] Loss_D: 0.9617 Loss_G: 11.4693 D(x): 0.7436 D(G(z)): 0.0001 / 0.0000
[1/1000][7/167] Loss_D: 0.7861 Loss_G: 5.9369 D(x): 0.7698 D(G(z)): 0.0028 / 0.0029
[1/1000][8/167] Loss_D: 2.1368 Loss_G: 24.0447 D(x): 0.8960 D(G(z)): 0.7803 / 0.0000
[1/1000][9/167] Loss_D: 1.8035 Loss_G: 24.7497 D(x): 0.4177 D(G(z)): 0.0000 / 0.0000
[1/1000][10/167] Loss_D: 1.3292 Loss_G: 18.7553 D(x): 0.5955 D(G(z)): 0.0000 / 0.0000
[1/1000][11/167] Loss_D: 0.8066 Loss_G: 11.2813 D(x): 0.7808 D(G(z)): 0.0000 / 0.0000
[1/1000][12/167] Loss_D: 0.6542 Loss_G: 5.2139 D(x): 0.9193 D(G(z)): 0.0053 / 0.0058
[1/1000][13/167] Loss_D: 1.4598 Loss_G: 14.6587 D(x): 0.9137 D(G(z)): 0.5375 / 0.0000
[1/1000][14/167] Loss_D: 0.8654 Loss_G: 16.5380 D(x): 0.7990 D(G(z)): 0.0000 / 0.0000
[1/1000][15/167] Loss_D: 0.8267 Loss_G: 14.5555 D(x): 0.7666 D(G(z)): 0.0000 / 0.0000
[1/1000][16/167] Loss_D: 0.7150 Loss_G: 9.9521 D(x): 0.7995 D(G(z)): 0.0001 / 0.0001
[1/1000][17/167] Loss_D: 0.8435 Loss_G: 4.2540 D(x): 0.7692 D(G(z)): 0.0597 / 0.0151
[1/1000][18/167] Loss_D: 4.4565 Loss_G: 24.2833 D(x): 0.8639 D(G(z)): 0.9737 / 0.0000
[1/1000][19/167] Loss_D: 2.0579 Loss_G: 26.6220 D(x): 0.4357 D(G(z)): 0.0000 / 0.0000
[1/1000][20/167] Loss_D: 2.2701 Loss_G: 23.8082 D(x): 0.4258 D(G(z)): 0.0000 / 0.0000
[1/1000][21/167] Loss_D: 0.7964 Loss_G: 18.0279 D(x): 0.7760 D(G(z)): 0.0000 / 0.0000
[1/1000][22/167] Loss_D: 0.6535 Loss_G: 11.7408 D(x): 0.8689 D(G(z)): 0.0000 / 0.0000
[1/1000][23/167] Loss_D: 0.6782 Loss_G: 6.5004 D(x): 0.9668 D(G(z)): 0.0019 / 0.0015
[1/1000][24/167] Loss_D: 0.8063 Loss_G: 6.4996 D(x): 0.9577 D(G(z)): 0.1562 / 0.0016
[1/1000][25/167] Loss_D: 0.7232 Loss_G: 7.6582 D(x): 0.9026 D(G(z)): 0.1001 / 0.0005
[1/1000][26/167] Loss_D: 0.5411 Loss_G: 7.0974 D(x): 0.8885 D(G(z)): 0.0325 / 0.0008
[1/1000][27/167] Loss_D: 0.5640 Loss_G: 6.7231 D(x): 0.8714 D(G(z)): 0.0696 / 0.0012
[1/1000][28/167] Loss_D: 0.8238 Loss_G: 8.2242 D(x): 0.8085 D(G(z)): 0.1335 / 0.0003
[1/1000][29/167] Loss_D: 0.5904 Loss_G: 7.7746 D(x): 0.7929 D(G(z)): 0.0605 / 0.0004
