[0/1000][125/167] Loss_D: 0.3461 Loss_G: 4.5951 D(x): 0.8955 D(G(z)): 0.0124 / 0.0129
[0/1000][126/167] Loss_D: 0.3559 Loss_G: 4.7381 D(x): 0.8778 D(G(z)): 0.0121 / 0.0116
[0/1000][127/167] Loss_D: 0.3513 Loss_G: 5.0280 D(x): 0.9036 D(G(z)): 0.0143 / 0.0091
[0/1000][128/167] Loss_D: 0.3532 Loss_G: 4.6452 D(x): 0.8652 D(G(z)): 0.0095 / 0.0122
[0/1000][129/167] Loss_D: 0.3530 Loss_G: 4.7478 D(x): 0.8996 D(G(z)): 0.0140 / 0.0110
[0/1000][130/167] Loss_D: 0.3429 Loss_G: 4.8936 D(x): 0.8977 D(G(z)): 0.0101 / 0.0098
[0/1000][131/167] Loss_D: 0.3579 Loss_G: 3.9470 D(x): 0.8431 D(G(z)): 0.0079 / 0.0243
[0/1000][132/167] Loss_D: 0.3722 Loss_G: 4.8660 D(x): 0.9475 D(G(z)): 0.0198 / 0.0095
[0/1000][133/167] Loss_D: 0.3500 Loss_G: 4.8011 D(x): 0.8666 D(G(z)): 0.0091 / 0.0110
[0/1000][134/167] Loss_D: 0.3558 Loss_G: 4.3610 D(x): 0.8684 D(G(z)): 0.0111 / 0.0174
[0/1000][135/167] Loss_D: 0.3562 Loss_G: 4.9012 D(x): 0.9200 D(G(z)): 0.0164 / 0.0097
[0/1000][136/167] Loss_D: 0.3530 Loss_G: 4.5729 D(x): 0.8630 D(G(z)): 0.0096 / 0.0121
[0/1000][137/167] Loss_D: 0.3454 Loss_G: 4.5153 D(x): 0.8906 D(G(z)): 0.0121 / 0.0139
[0/1000][138/167] Loss_D: 0.3544 Loss_G: 4.9445 D(x): 0.8968 D(G(z)): 0.0151 / 0.0086
[0/1000][139/167] Loss_D: 0.3519 Loss_G: 4.5567 D(x): 0.8738 D(G(z)): 0.0098 / 0.0138
[0/1000][140/167] Loss_D: 0.3531 Loss_G: 4.8149 D(x): 0.9079 D(G(z)): 0.0141 / 0.0095
[0/1000][141/167] Loss_D: 0.3603 Loss_G: 4.3703 D(x): 0.8614 D(G(z)): 0.0142 / 0.0183
[0/1000][142/167] Loss_D: 0.3533 Loss_G: 4.9524 D(x): 0.9169 D(G(z)): 0.0146 / 0.0090
[0/1000][143/167] Loss_D: 0.3516 Loss_G: 4.6031 D(x): 0.8752 D(G(z)): 0.0080 / 0.0138
[0/1000][144/167] Loss_D: 0.3448 Loss_G: 4.7645 D(x): 0.8833 D(G(z)): 0.0095 / 0.0107
[0/1000][145/167] Loss_D: 0.3538 Loss_G: 5.1300 D(x): 0.9082 D(G(z)): 0.0140 / 0.0079
[0/1000][146/167] Loss_D: 0.3640 Loss_G: 3.8355 D(x): 0.8352 D(G(z)): 0.0075 / 0.0268
[0/1000][147/167] Loss_D: 0.3799 Loss_G: 4.4730 D(x): 0.9321 D(G(z)): 0.0282 / 0.0178
[0/1000][148/167] Loss_D: 0.3477 Loss_G: 4.8200 D(x): 0.8823 D(G(z)): 0.0136 / 0.0106
[0/1000][149/167] Loss_D: 0.3486 Loss_G: 4.7638 D(x): 0.8759 D(G(z)): 0.0092 / 0.0122
[0/1000][150/167] Loss_D: 0.3493 Loss_G: 4.8074 D(x): 0.8926 D(G(z)): 0.0117 / 0.0105
[0/1000][151/167] Loss_D: 0.3484 Loss_G: 4.7302 D(x): 0.8906 D(G(z)): 0.0108 / 0.0119
[0/1000][152/167] Loss_D: 0.3543 Loss_G: 4.3719 D(x): 0.8626 D(G(z)): 0.0104 / 0.0152
[0/1000][153/167] Loss_D: 0.3582 Loss_G: 4.6393 D(x): 0.9181 D(G(z)): 0.0185 / 0.0119
[0/1000][154/167] Loss_D: 0.3471 Loss_G: 5.0040 D(x): 0.8795 D(G(z)): 0.0107 / 0.0081
[0/1000][155/167] Loss_D: 0.3493 Loss_G: 4.4574 D(x): 0.8776 D(G(z)): 0.0100 / 0.0145
[0/1000][156/167] Loss_D: 0.3508 Loss_G: 5.0484 D(x): 0.9152 D(G(z)): 0.0117 / 0.0079
[0/1000][157/167] Loss_D: 0.3592 Loss_G: 4.4762 D(x): 0.8493 D(G(z)): 0.0095 / 0.0150
[0/1000][158/167] Loss_D: 0.3528 Loss_G: 4.9455 D(x): 0.9210 D(G(z)): 0.0138 / 0.0093
[0/1000][159/167] Loss_D: 0.3475 Loss_G: 4.9437 D(x): 0.8830 D(G(z)): 0.0094 / 0.0096
[0/1000][160/167] Loss_D: 0.3536 Loss_G: 4.1879 D(x): 0.8623 D(G(z)): 0.0083 / 0.0183
[0/1000][161/167] Loss_D: 0.3581 Loss_G: 4.6687 D(x): 0.9139 D(G(z)): 0.0160 / 0.0132
[0/1000][162/167] Loss_D: 0.3482 Loss_G: 5.1117 D(x): 0.9017 D(G(z)): 0.0122 / 0.0077
[0/1000][163/167] Loss_D: 0.3555 Loss_G: 4.5354 D(x): 0.8589 D(G(z)): 0.0089 / 0.0135
[0/1000][164/167] Loss_D: 0.3507 Loss_G: 5.2147 D(x): 0.9205 D(G(z)): 0.0127 / 0.0070
[0/1000][165/167] Loss_D: 0.3521 Loss_G: 4.3821 D(x): 0.8540 D(G(z)): 0.0079 / 0.0174
[0/1000][166/167] Loss_D: 0.3485 Loss_G: 4.5877 D(x): 0.9105 D(G(z)): 0.0117 / 0.0121
[1/1000][0/167] Loss_D: 0.3478 Loss_G: 5.1740 D(x): 0.9028 D(G(z)): 0.0128 / 0.0073
[1/1000][1/167] Loss_D: 0.3546 Loss_G: 4.2055 D(x): 0.8405 D(G(z)): 0.0066 / 0.0189
[1/1000][2/167] Loss_D: 0.3704 Loss_G: 5.1558 D(x): 0.9433 D(G(z)): 0.0212 / 0.0084
[1/1000][3/167] Loss_D: 0.3480 Loss_G: 4.7669 D(x): 0.8599 D(G(z)): 0.0078 / 0.0109
[1/1000][4/167] Loss_D: 0.3461 Loss_G: 4.5882 D(x): 0.8775 D(G(z)): 0.0101 / 0.0128
[1/1000][5/167] Loss_D: 0.3514 Loss_G: 4.8981 D(x): 0.9070 D(G(z)): 0.0151 / 0.0092
[1/1000][6/167] Loss_D: 0.3470 Loss_G: 4.8579 D(x): 0.8868 D(G(z)): 0.0111 / 0.0098
[1/1000][7/167] Loss_D: 0.3450 Loss_G: 4.7902 D(x): 0.8813 D(G(z)): 0.0086 / 0.0111
[1/1000][8/167] Loss_D: 0.3564 Loss_G: 4.0158 D(x): 0.8629 D(G(z)): 0.0103 / 0.0243
[1/1000][9/167] Loss_D: 0.3705 Loss_G: 5.2386 D(x): 0.9387 D(G(z)): 0.0236 / 0.0064
